Date,Open,High,Low,Close,Volume,Adj Close
2015-03-11,134.199997,134.449997,133.830002,134.00,222700,134.00
2015-03-10,134.149994,134.380005,133.600006,133.690002,220900,133.690002
2015-03-09,135.50,135.649994,134.940002,135.389999,174100,135.389999
2015-03-06,135.320007,135.979996,134.699997,134.889999,184700,134.889999
2015-03-05,134.960007,135.419998,134.649994,134.899994,232900,134.899994
2015-03-04,135.399994,135.589996,134.399994,135.520004,205500,135.520004
2015-03-03,135.369995,135.839996,135.070007,135.399994,208000,135.399994
2015-03-02,135.25,136.00,135.25,135.869995,254500,135.869995
2015-02-27,135.350006,135.800003,135.350006,135.369995,219900,135.369995
2015-02-26,136.880005,137.460007,136.630005,136.800003,258000,136.800003
2015-02-25,136.800003,137.139999,136.389999,136.869995,236800,136.869995
2015-02-24,137.600006,138.699997,137.240005,138.339996,335000,138.339996
2015-02-23,136.899994,137.199997,136.410004,136.979996,199800,136.979996
2015-02-20,135.940002,136.990005,135.860001,136.899994,239800,136.899994
2015-02-19,134.50,135.490005,134.380005,135.279999,218600,135.279999
2015-02-18,133.660004,134.360001,133.649994,134.160004,258400,134.160004
2015-02-17,132.00,132.690002,132.00,132.080002,365400,132.080002
2015-02-13,131.990005,132.789993,131.990005,132.490005,301000,132.490005
2015-02-12,131.389999,131.990005,131.199997,131.820007,327600,131.820007
2015-02-11,130.800003,131.25,130.740005,131.020004,449200,131.020004
2015-02-10,129.710007,131.059998,129.710007,130.850006,229100,130.850006
2015-02-09,129.470001,129.75,128.960007,129.160004,186000,129.160004
2015-02-06,129.770004,130.490005,129.369995,129.570007,379900,129.570007
2015-02-05,130.979996,131.919998,130.779999,131.740005,448000,131.740005
2015-02-04,132.199997,134.240005,132.199997,132.679993,471300,132.679993
2015-02-03,129.550003,131.169998,129.419998,131.100006,458000,131.100006
2015-02-02,130.100006,131.130005,129.710007,131.089996,280200,131.089996
2015-01-30,129.490005,129.979996,128.690002,128.850006,273900,128.850006
2015-01-29,131.479996,132.179993,130.940002,132.149994,411800,132.149994
2015-01-28,132.229996,132.419998,130.699997,130.949997,304100,130.949997
2015-01-27,131.130005,131.729996,130.880005,131.100006,301000,131.100006
2015-01-26,130.979996,132.309998,130.979996,131.860001,350600,131.860001
2015-01-23,130.00,130.210007,129.50,129.660004,292900,129.660004
2015-01-22,128.970001,130.229996,127.959999,129.860001,235500,129.860001
2015-01-21,128.360001,128.820007,128.009995,128.660004,606700,128.660004
2015-01-20,129.50,129.789993,128.759995,129.160004,436700,129.160004
2015-01-16,128.320007,129.00,128.050003,128.880005,441600,128.880005
2015-01-15,127.870003,128.369995,126.629997,126.779999,310400,126.779999
2015-01-14,125.419998,125.980003,124.629997,125.82,363800,125.82
2015-01-13,127.050003,127.870003,125.629997,126.410004,252900,126.410004
2015-01-12,126.50,127.739998,125.339996,126.040001,306700,126.040001
2015-01-09,127.769997,127.769997,125.980003,126.080002,150300,126.080002
2015-01-08,126.449997,127.699997,126.449997,127.580002,498800,127.580002
2015-01-07,125.519997,126.059998,125.059998,125.169998,385700,125.169998
2015-01-06,123.400002,123.720001,121.209999,122.099998,285600,122.099998
2015-01-05,124.440002,124.610001,123.050003,123.370003,240600,123.370003
2015-01-02,126.230003,126.639999,124.889999,125.669998,250000,125.669998
2014-12-31,125.599998,126.209999,125.400002,125.480003,151100,125.480003
2014-12-30,125.959999,126.07,125.330002,125.910004,169100,125.910004
2014-12-29,127.080002,127.599998,126.860001,127.370003,203600,127.370003
2014-12-26,127.00,128.289993,127.00,128.100006,160100,128.100006
2014-12-24,127.199997,127.330002,126.760002,126.760002,80000,126.760002
2014-12-23,126.739998,127.309998,126.559998,126.760002,188200,126.760002
2014-12-22,126.300003,126.889999,125.93,126.639999,598000,126.639999
2014-12-19,126.720001,127.459999,126.519997,127.010002,396700,127.010002
2014-12-18,124.129997,124.790001,123.82,124.739998,306700,124.739998
2014-12-17,122.00,123.629997,122.00,123.220001,338000,123.220001
2014-12-16,122.360001,123.480003,121.75,121.940002,543500,121.940002
2014-12-15,123.540001,123.809998,121.059998,121.550003,597000,121.550003
2014-12-12,125.660004,126.07,124.519997,124.540001,350100,124.540001
2014-12-11,126.550003,127.330002,125.870003,126.089996,251900,126.089996
2014-12-10,126.900002,126.910004,125.120003,125.489998,508800,125.489998
2014-12-09,127.849998,128.419998,126.82,128.360001,472100,128.360001
2014-12-08,129.039993,129.190002,128.25,128.419998,359500,128.419998
2014-12-05,128.860001,129.300003,128.470001,129.029999,423500,129.029999
2014-12-04,128.809998,128.809998,128.100006,128.600006,505100,128.600006
2014-12-03,127.50,127.889999,127.120003,127.709999,471300,127.709999
2014-12-02,126.559998,127.029999,126.32,126.57,493800,126.57
2014-12-01,124.660004,125.57,124.550003,124.940002,485800,124.940002
2014-11-28,122.910004,123.330002,122.440002,123.129997,234400,123.129997
2014-11-26,121.989998,122.00,121.410004,121.699997,291800,121.699997
2014-11-25,121.75,121.989998,121.739998,121.809998,190200,121.809998
2014-11-24,121.489998,121.739998,121.300003,121.459999,661000,121.459999
2014-11-21,120.610001,121.699997,120.610001,121.290001,920500,121.290001
2014-11-20,119.75,120.029999,119.510002,119.720001,163000,119.720001
2014-11-19,120.07,120.519997,119.459999,120.349998,389700,120.349998
2014-11-18,119.68,120.389999,119.57,120.07,332300,120.07
2014-11-17,118.50,119.139999,118.080002,118.589996,324100,118.589996
2014-11-14,119.580002,119.879997,119.230003,119.82,214200,119.82
2014-11-13,119.650002,120.370003,119.650002,119.82,269800,119.82
2014-11-12,118.739998,118.940002,118.110001,118.790001,252800,118.790001
2014-11-11,118.50,119.43,118.43,119.139999,526100,119.139999
2014-11-10,117.809998,118.290001,117.50,117.970001,429800,117.970001
2014-11-07,118.43,118.669998,117.68,118.669998,570800,118.669998
2014-11-06,119.519997,119.980003,119.019997,119.830002,435500,119.830002
2014-11-05,121.029999,121.75,120.410004,121.370003,394100,121.370003
2014-11-04,119.50,119.720001,118.309998,119.400002,569600,119.400002
2014-11-03,121.300003,122.029999,120.809998,122.00,856900,122.00
2014-10-31,119.050003,121.440002,118.50,121.349998,1280500,121.349998
2014-10-30,114.800003,116.300003,114.790001,115.860001,194900,115.860001
2014-10-29,116.00,116.650002,115.269997,115.809998,245800,115.809998
2014-10-28,114.650002,115.099998,114.110001,115.099998,389900,115.099998
2014-10-27,114.32,114.849998,113.860001,114.339996,198500,114.339996
2014-10-24,114.410004,114.650002,113.870003,114.510002,312500,114.510002
2014-10-23,113.25,114.150002,112.93,113.410004,408300,113.410004
2014-10-22,113.110001,113.419998,112.199997,112.269997,413600,112.269997
2014-10-21,112.360001,113.470001,112.129997,113.349998,665400,113.349998
2014-10-20,112.330002,113.50,112.300003,113.309998,408900,113.309998
2014-10-17,108.989998,110.389999,108.940002,109.790001,469100,109.790001
2014-10-16,108.989998,110.839996,108.620003,110.18,441700,110.18
2014-10-15,109.779999,110.379997,108.400002,110.059998,632600,110.059998
2014-10-14,111.940002,112.040001,111.260002,111.620003,759400,111.620003
2014-10-13,114.169998,114.669998,112.589996,112.669998,425700,112.669998
2014-10-10,115.010002,115.75,113.849998,113.970001,448400,113.970001
2014-10-09,116.209999,116.300003,114.239998,114.519997,371200,114.519997
2014-10-08,115.580002,116.349998,114.230003,116.260002,446000,116.260002
2014-10-07,117.00,117.139999,115.800003,115.82,398400,115.82
2014-10-06,116.610001,117.220001,116.410004,116.699997,339200,116.699997
2014-10-03,115.699997,116.309998,115.480003,116.160004,281500,116.160004
2014-10-02,115.019997,115.18,113.639999,114.480003,507300,114.480003
2014-10-01,117.940002,117.989998,116.459999,116.650002,676800,116.650002
2014-09-30,117.900002,118.110001,117.040001,117.529999,481100,117.529999
2014-09-29,118.07,118.150002,117.080002,117.519997,365700,117.519997
2014-09-26,118.239998,118.800003,118.110001,118.650002,271300,118.650002
2014-09-25,119.019997,119.43,117.779999,117.870003,437800,117.870003
2014-09-24,118.059998,118.910004,118.029999,118.849998,272900,118.849998
2014-09-23,118.980003,119.00,118.019997,118.25,314500,118.25
2014-09-22,119.110001,119.809998,118.910004,119.010002,409700,119.010002
2014-09-19,119.300003,119.400002,118.559998,118.760002,262100,118.760002
2014-09-18,118.82,119.50,118.739998,119.43,356500,119.43
2014-09-17,117.389999,117.940002,116.879997,117.349998,262800,117.349998
2014-09-16,117.239998,117.849998,117.019997,117.589996,320900,117.589996
2014-09-15,116.980003,117.279999,116.690002,117.160004,176700,117.160004
2014-09-12,117.379997,117.400002,116.830002,117.110001,233400,117.110001
2014-09-11,116.260002,116.480003,116.00,116.370003,189600,116.370003
2014-09-10,116.07,116.589996,115.779999,116.489998,359500,116.489998
2014-09-09,115.400002,115.449997,114.970001,115.019997,323400,115.019997
2014-09-08,116.160004,116.309998,115.510002,116.040001,219100,116.040001
2014-09-05,116.089996,116.419998,115.919998,116.389999,162200,116.389999
2014-09-04,116.190002,116.760002,115.900002,116.050003,382700,116.050003
2014-09-03,116.120003,116.360001,115.849998,115.959999,244300,115.959999
2014-09-02,115.940002,116.209999,115.730003,116.199997,294000,116.199997
2014-08-29,114.50,114.559998,113.919998,114.32,170300,114.32
2014-08-28,114.599998,114.900002,114.029999,114.43,281300,114.43
2014-08-27,115.099998,115.190002,114.760002,114.910004,268800,114.910004
2014-08-26,115.129997,115.699997,114.919998,115.080002,251000,115.080002
2014-08-25,114.769997,115.150002,114.660004,114.870003,238900,114.870003
2014-08-22,114.779999,114.779999,113.940002,114.089996,477000,114.089996
2014-08-21,115.75,116.25,115.709999,115.779999,263900,115.779999
2014-08-20,115.620003,115.879997,115.199997,115.699997,319900,115.699997
2014-08-19,117.099998,117.209999,116.809998,116.949997,221900,116.949997
2014-08-18,117.010002,117.470001,117.010002,117.209999,156900,117.209999
2014-08-15,117.25,117.379997,116.260002,116.889999,220300,116.889999
2014-08-14,117.470001,117.790001,117.25,117.739998,181500,117.739998
2014-08-13,117.849998,118.330002,117.769997,117.93,217800,117.93
2014-08-12,117.07,117.550003,116.830002,117.239998,242500,117.239998
2014-08-11,116.730003,117.199997,116.50,116.760002,264800,116.760002
2014-08-08,116.639999,117.660004,116.150002,117.629997,254400,117.629997
2014-08-07,117.459999,118.080002,116.43,116.68,260400,116.68
2014-08-06,116.129997,116.760002,115.43,116.610001,429300,116.610001
2014-08-05,119.010002,119.82,118.510002,119.029999,360300,119.029999
2014-08-04,117.93,118.330002,117.620003,118.120003,131300,118.120003
2014-08-01,117.709999,118.080002,117.290001,117.589996,206900,117.589996
2014-07-31,119.309998,119.709999,117.940002,117.989998,290900,117.989998
2014-07-30,120.519997,120.519997,119.540001,120.040001,293100,120.040001
2014-07-29,120.589996,121.459999,120.50,120.580002,399200,120.580002
2014-07-28,119.959999,120.760002,119.75,120.580002,172800,120.580002
2014-07-25,119.919998,120.00,119.32,119.629997,140200,119.629997
2014-07-24,119.610001,119.989998,119.370003,119.379997,152600,119.379997
2014-07-23,119.389999,119.650002,119.050003,119.43,171200,119.43
2014-07-22,118.720001,119.419998,118.720001,119.18,117700,119.18
2014-07-21,118.690002,119.00,118.029999,118.660004,143900,118.660004
2014-07-18,118.839996,118.989998,118.349998,118.900002,208000,118.900002
2014-07-17,119.199997,119.480003,118.199997,118.379997,244700,118.379997
2014-07-16,119.400002,119.519997,119.110001,119.150002,181200,119.150002
2014-07-15,119.00,119.089996,118.330002,118.709999,187700,118.709999
2014-07-14,119.370003,119.489998,118.889999,119.00,166800,119.00
2014-07-11,118.410004,118.800003,118.120003,118.519997,347300,118.519997
2014-07-10,117.480003,118.389999,116.610001,118.050003,466700,118.050003
2014-07-09,119.800003,120.290001,119.00,120.040001,292300,120.040001
2014-07-08,120.940002,120.940002,119.629997,120.300003,343400,120.300003
2014-07-07,121.25,121.800003,120.860001,121.160004,328700,121.160004
2014-07-03,121.349998,121.900002,121.050003,121.730003,195900,121.730003
2014-07-02,122.339996,122.349998,121.629997,121.879997,223500,121.879997
2014-07-01,121.43,122.279999,121.349998,122.260002,501000,122.260002
2014-06-30,119.75,119.879997,119.440002,119.660004,505000,119.660004
2014-06-27,118.709999,118.940002,118.470001,118.839996,353200,118.839996
2014-06-26,118.00,118.00,117.290001,117.650002,195600,117.650002
2014-06-25,116.910004,117.519997,116.629997,117.470001,208600,117.470001
2014-06-24,117.260002,117.389999,116.50,116.550003,219600,116.550003
2014-06-23,117.099998,117.290001,116.699997,117.220001,233800,117.220001
2014-06-20,118.209999,118.419998,117.720001,118.220001,513600,118.220001
2014-06-19,117.50,118.07,117.029999,117.75,660300,117.75
2014-06-18,114.839996,116.220001,114.639999,116.050003,360700,116.050003
2014-06-17,115.129997,115.239998,114.510002,114.709999,222000,114.709999
2014-06-16,114.269997,114.660004,113.900002,114.480003,225200,114.480003
2014-06-13,114.120003,114.360001,114.00,114.239998,185200,114.239998
2014-06-12,114.779999,115.290001,114.110001,114.260002,292400,114.260002
2014-06-11,114.059998,114.470001,113.779999,114.059998,207000,114.059998
2014-06-10,113.68,114.120003,113.379997,113.870003,348900,113.870003
2014-06-09,115.00,115.309998,114.830002,115.07,220200,115.07
2014-06-06,114.620003,115.459999,114.519997,115.150002,370900,115.150002
2014-06-05,114.199997,114.800003,113.82,114.589996,318500,114.589996
2014-06-04,114.510002,114.660004,113.389999,114.480003,558100,114.480003
2014-06-03,114.160004,115.029999,114.160004,114.919998,593400,114.919998
2014-06-02,114.120003,114.190002,113.269997,113.949997,660400,113.949997
2014-05-30,113.349998,113.389999,112.900002,113.110001,449700,113.110001
2014-05-29,111.290001,111.709999,111.07,111.489998,348500,111.489998
2014-05-28,110.550003,110.800003,109.50,109.910004,259100,109.910004
2014-05-27,109.93,110.169998,109.529999,110.110001,296400,110.110001
2014-05-23,109.510002,109.730003,109.379997,109.639999,175600,109.639999
2014-05-22,108.900002,109.900002,108.870003,109.489998,547100,109.489998
2014-05-21,107.800003,108.220001,107.589996,108.059998,307000,108.059998
2014-05-20,108.169998,108.279999,107.629997,107.669998,333200,107.669998
2014-05-19,108.110001,108.790001,107.809998,108.610001,358900,108.610001
2014-05-16,109.370003,109.620003,108.959999,109.610001,237400,109.610001
2014-05-15,110.339996,110.660004,109.00,109.50,257900,109.50
2014-05-14,111.07,111.440002,110.410004,110.43,699500,110.43
2014-05-13,110.209999,111.540001,110.089996,111.379997,564200,111.379997
2014-05-12,108.870003,109.32,108.599998,109.209999,346200,109.209999
2014-05-09,108.959999,109.379997,108.529999,108.870003,371700,108.870003
2014-05-08,108.50,108.610001,107.529999,108.150002,366500,108.150002
2014-05-07,109.00,109.139999,108.580002,109.029999,319000,109.029999
2014-05-06,109.50,109.57,108.720001,109.00,429400,109.00
2014-05-05,109.779999,109.93,109.410004,109.440002,274800,109.440002
2014-05-02,109.989998,110.18,109.669998,109.93,420500,109.93
2014-05-01,110.019997,110.150002,109.370003,109.730003,340900,109.730003
2014-04-30,108.00,108.50,107.669998,108.419998,467700,108.419998
2014-04-29,107.809998,107.989998,107.379997,107.50,296500,107.50
2014-04-28,107.400002,107.459999,106.349998,107.07,392800,107.07
2014-04-25,106.809998,107.220001,106.349998,106.489998,436500,106.489998
2014-04-24,107.339996,107.339996,106.580002,107.040001,459600,107.040001
2014-04-23,108.279999,108.489998,108.120003,108.150002,276800,108.150002
2014-04-22,108.449997,108.629997,108.209999,108.419998,343900,108.419998
2014-04-21,108.900002,108.93,108.440002,108.639999,377000,108.639999
2014-04-17,108.540001,108.620003,107.690002,108.019997,393100,108.019997
2014-04-16,108.00,108.50,107.699997,108.470001,372700,108.470001
2014-04-15,106.629997,106.970001,105.669998,106.860001,488000,106.860001
2014-04-14,107.18,107.699997,106.730003,107.32,497400,107.32
2014-04-11,104.300003,105.809998,104.050003,104.889999,912300,104.889999
2014-04-10,105.07,105.279999,103.379997,103.389999,1535400,103.389999
2014-04-09,106.900002,107.830002,106.669998,107.730003,1117600,107.730003
2014-04-08,109.099998,109.339996,108.629997,109.099998,611900,109.099998
2014-04-07,111.510002,111.760002,110.839996,111.389999,401800,111.389999
2014-04-04,112.220001,112.599998,111.029999,111.260002,598400,111.260002
2014-04-03,112.93,113.589996,112.540001,112.860001,453200,112.860001
2014-04-02,113.360001,113.510002,112.699997,113.440002,351100,113.440002
2014-04-01,112.949997,113.339996,112.809998,113.220001,539200,113.220001
2014-03-31,113.099998,113.489998,112.550003,112.900002,481000,112.900002
2014-03-28,113.419998,113.720001,112.57,112.830002,539400,112.830002
2014-03-27,111.900002,112.00,111.309998,111.580002,559000,111.580002
2014-03-26,110.940002,111.980003,110.25,110.529999,858400,110.529999
2014-03-25,108.919998,109.309998,108.300003,108.459999,349300,108.459999
2014-03-24,108.300003,108.440002,107.190002,107.940002,362500,107.940002
